,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,set,transposition,order,shift_amount,shift_position,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,Q15 - Parent Topics,Q15 - Topics,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,runs,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry_norm,symmetry_distinct,symmetry_manifestations,symmetry_ratio,symmetry_distinct_edges,symmetry_distinct_triads,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name,tonal_entropy,key_r,section
126,394,573.2299999799579,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,164,310604,0.0-164.0,1st,high,A,0 2 3 4 8,3,"['shifted', 'swapped']",-1,6,3 6 11 15 11 7 15 3 11 6 7 5,3 6 11 15 11 7 14 3 11 6 7 5,3 6 11 15 11 15 7 3 11 6 7 5,down,141,False,SSS0005,39476,6,2020-09-16 17:14:20.939000+00:00,,shifted,swapped,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,1,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6517167763157893,0.0
127,382,2315.8199999597855,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,32,68435,0.0-32.0,1st,high,A,0 2 3 4 8,2,"['swapped', 'shifted']",-1,7,14 10 6 10 2 4 10 14 4 14 5 10,14 10 6 10 2 4 10 13 4 14 5 10,14 10 6 10 2 10 4 14 4 14 5 10,down,21,False,SSS0005,39476,6,2020-09-16 17:14:20.939000+00:00,,swapped,shifted,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,1,0,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6162748505348971,0.0
128,352,2240.4000000096858,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,142,289527,0.0-142.0,2nd,high,L,0 2 3 4 8,0,"['shifted', 'swapped']",-1,6,8 2 8 12 3 4 0 8 3 0 3 8,8 2 8 12 3 4 -1 8 3 0 3 8,8 2 8 12 3 0 4 8 3 0 3 8,down,121,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,1,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.8037816319365496,0.0
129,347,1552.3699999903329,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,87,182542,0.0-87.0,2nd,high,L,0 2 3 4 8,-3,"['shifted', 'swapped']",-1,7,-3 1 -3 -1 0 9 1 -1 9 0 -1 9,-3 1 -3 -1 0 9 1 -2 9 0 -1 9,-3 1 -3 -1 0 1 9 -1 9 0 -1 9,down,71,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,probe doesn't include all set's notes.,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6233527158782918,0.0
130,345,1251.204999978654,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,65,138679,0.0-65.0,neither,high,G,0 2 3 4 8,3,"['swapped', 'shifted']",-1,6,6 5 3 7 5 6 3 5 3 15 11 5,6 5 3 7 5 6 2 5 3 15 11 5,6 5 3 7 5 3 6 5 3 15 11 5,down,51,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,,swapped,shifted,neither,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.5994922416798228,0.0
131,343,943.349999957718,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,43,96815,0.0-43.0,2nd,high,L,0 2 3 4 8,2,"['swapped', 'shifted']",-1,7,10 4 2 4 5 2 6 10 6 14 5 2,10 4 2 4 5 2 6 9 6 14 5 2,10 4 2 4 5 6 2 10 6 14 5 2,down,31,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,1,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6578172366366241,0.0
132,340,1356.1849999823608,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,10,30901,0.0-10.0,2nd,high,L,0 2 3 4 8,0,"['swapped', 'shifted']",1,7,0 3 4 0 3 4 2 8 3 4 8 12,0 3 4 0 3 4 2 9 3 4 8 12,0 3 4 0 3 2 4 8 3 4 8 12,up,1,False,SSS0005,39476,4,2020-09-16 16:59:14.773000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,1,3,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.55330421773174,0.0
133,339,1256.2250000191852,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,219,437319,0.0-219.0,2nd,high,L,0 2 3 4 8,-1,"['swapped', 'shifted']",1,7,2 1 7 -1 3 7 1 -1 7 1 2 1,2 1 7 -1 3 7 1 0 7 1 2 1,2 1 7 -1 3 1 7 -1 7 1 2 1,up,191,False,SSS0005,39476,3,2020-09-16 16:51:03.698000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,3,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.4321860057734524,0.0
134,320,1645.4150000354275,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,10,23551,0.0-10.0,1st,high,A,0 2 3 4 8,-2,"['shifted', 'swapped']",1,6,0 6 10 2 1 0 -2 6 0 -2 10 -2,0 6 10 2 1 0 -1 6 0 -2 10 -2,0 6 10 2 1 -2 0 6 0 -2 10 -2,up,1,False,SSS0005,39476,3,2020-09-16 16:51:03.698000+00:00,,shifted,swapped,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6442866589791831,0.0
135,318,1396.3649999932386,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,208,433607,0.0-208.0,2nd,high,L,0 2 3 4 8,-2,"['swapped', 'shifted']",1,7,6 10 6 10 1 0 6 10 1 2 -2 2,6 10 6 10 1 0 6 11 1 2 -2 2,6 10 6 10 1 6 0 10 1 2 -2 2,up,181,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,shifted,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,0,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.6517167763157893,0.0
136,317,1450.6399999954738,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,197,412196,0.0-197.0,1st,high,A,0 2 3 4 8,-2,"['swapped', 'shifted']",1,6,0 6 1 6 -2 1 2 10 -2 1 2 6,0 6 1 6 -2 1 3 10 -2 1 2 6,0 6 1 6 -2 2 1 10 -2 1 2 6,up,171,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,swapped,shifted,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.678132167610204,0.0
137,314,4397.035000030883,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,164,347344,0.0-164.0,2nd,high,L,0 2 3 4 8,-1,"['shifted', 'swapped']",-1,6,1 3 2 -1 2 7 1 3 7 2 1 7,1 3 2 -1 2 7 0 3 7 2 1 7,1 3 2 -1 2 1 7 3 7 2 1 7,down,141,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,2,2,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.4880303090186472,0.0
138,313,2533.77499995986,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,153,323454,0.0-153.0,2nd,high,L,0 2 3 4 8,-3,"['shifted', 'swapped']",1,7,1 -1 5 -1 1 5 0 -3 9 -1 0 9,1 -1 5 -1 1 5 0 -2 9 -1 0 9,1 -1 5 -1 1 0 5 -3 9 -1 0 9,up,131,False,SSS0005,39476,2,2020-09-16 16:43:15.130000+00:00,,shifted,swapped,swapped,5,18,Yes,I used in-ear headphones (airpods),from the age of 8 to 16,English,"yes - sometimes there were notes which stood out, or in some cases it felt more cut off at the end",,Unknown,SONA for course credit,,,Female,,10.0,6-8,"Yes, I do alright","violin, piano",Strongly Agree,Strongly Agree,"I tried to remember patterns and higher notes which stood out. Sometimes the test melody brought images to my mind or made me feel a certain emotion, so I tried to see if I saw the same images or felt the same way when I listened to Option 1 and Option 2. I went between these two strategies throughout the study, but I do not know if a specific block affected that. However, sometimes the notes were closer together or more repetitive, which made it more difficult to judge the similarities.",2020-09-16 13:31:19,39476,True,0,1,1,0,285,35,1,improper,1,3,2,2,1,3,1,1,10,10,12,5,2,False,5,1.28,128,3.866666667,1.2,3,12,0.158631085,0.364238272,0.158631085,0.257474855,6,0.8,6,3,3,False,False,4,0.572651615,279,0,0,0,0,6,16,0.1,0.2,2,3,4,8,22,22,24,4,"2,3,5,6",16,4 4 2 1 1,6,0.008888889,0.786666667,0.814814815,0.257474855,0.633333333,180,36,7,13,7,12,S4-7,S8-17,0,5,3,100,"100,200,400",0.00462963,0.0,36,13,7,0.079545455,22,29,1.318181818,6,10,2,1,1,"0,2,3,4,8",12-285,"0,2,3,4,8",12-285,"0,4,6,8,16",24-65873,2.00516475,0.5278560956366936,0.0
