,index,rt,stimulus,key_press,name_x,trial_type,trial_index,time_elapsed,internal_node_id,response,certainty,char,transposition,order,probe_pitches,shifted_pitches,swapped_pitches,shift_direction,question_num,has_decoy,subject,sona_x,block,time,malformed,set,option_1,option_2,chose,Unnamed: 0,subject_age,Did this strategy change throughout the task?,How did you listen to the task?,"If you have had musical training, how old were you during this period (i.e., age-range)?",What is your first language?,Did you notice any change in the music? Elaborate,How did you arrive at this experiment?,What is your first language (if other)?,"Did you notice any particular changes in the music? In other words, did you base your discriminations on specific features of the melodies?",subject_gender,How did your strategy change throughout the task?,Would you consider yourself a musical person? (0-10),How many years of formal musical training do you have?,Do you play any instruments (with or without formal training)?,Which instruments do you play (if any)?,I understood the instructions of the task,I found the task difficult,What general strategy (if any) did you use to judge the similarity across the melodies?,RecordedDate,sona_y,understood task,I7_count,I5_count,I1_count,I11_count,name_y,id,triads,propriety,lerdahl_instable_modes,unique_step_sizes,IC1,IC2,IC3,IC4,IC5,IC6,IV_sum,num_of_trichords,total_trichords,num_of_triads,consecutive_semitones,subset_of_diatonic,cardinality,step_mean_error,step_mean_error_cents,unevenness,binary_unevenness,subset_of_MOLT,num_of_transpositions,dissonance_min,dissonance_max,dissonance_med,dissonance_mean,violations,segments,role_clarity,motive_strength,lev_penta,lev_dia,stackable_in_3rds,fully_scalar,imperfections,area,inverse_cardinal,prime_form,diatonic_parents,harmonicm_parents,melodicm_parents,unique_diads,total_diads,sameness_quotient,coherence_quotient,note2,note3,note4,note5,unique_n_chords,unique_n_chords_prime,diatonic_n_chords,diagnostic_interval_count,diagnostic_intervals,diagnostic_combinations,necklace_family,necklace_family_members,evenness_of_spread,step_similarity,constituent_similarity,roughness,cardinality_variety_ratio,mode_variance,differences,ambiguities,contradictions,virtual_cardinality,edo,fragment1_name,fragment2_name,step_mean_error_min,step_mean_error_max,smallest_step,step_sizes,fragment1_EOS,fragment2_EOS,rahn_differences,rahn_contradictions,rahn_ambiguities,symmetry,m2,P5,Mm3,normal,normal_name,normal_as_12edo,normal12_name,normal_as_24edo,normal24_name
308,407,2751.2999999523163,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,120,290413,0.0-120.0,neither,high,G,0,"['shifted', 'swapped']",11 8 11 8 5 -1 5 8 -1 11 5 11 -1 11 5 2,11 8 11 8 5 -1 5 8 0 11 5 11 -1 11 5 2,11 8 11 8 5 -1 5 -1 8 11 5 11 -1 11 5 2,1,101,False,ATON0010,45766,3,2023-10-03 00:10:03.691000+00:00,,diminished,shifted,swapped,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
309,405,1510.0,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,98,238917,0.0-98.0,1st,high,A,-2,"['swapped', 'shifted']",-1 5 11 8 11 8 11 8 -1 5 11 2 8 11 5 11,-1 5 11 8 11 8 11 7 -1 5 11 2 8 11 5 11,-1 5 11 8 11 8 11 -1 8 5 11 2 8 11 5 11,-1,81,False,ATON0010,45766,3,2023-10-03 00:10:03.691000+00:00,,diminished,swapped,shifted,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
310,402,1850.199999988079,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,65,166181,0.0-65.0,neither,high,G,-3,"['swapped', 'shifted']",5 11 8 2 -1 5 -1 2 11 -1 5 11 8 2 5 -1,5 11 8 2 -1 5 -1 2 10 -1 5 11 8 2 5 -1,5 11 8 2 -1 5 -1 11 2 -1 5 11 8 2 5 -1,-1,51,False,ATON0010,45766,3,2023-10-03 00:10:03.691000+00:00,,diminished,swapped,shifted,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
311,400,1783.5999999642372,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,43,118350,0.0-43.0,neither,high,G,3,"['shifted', 'swapped']",11 8 11 5 -1 2 8 2 -1 5 -1 11 5 8 5 2,11 8 11 5 -1 2 8 1 -1 5 -1 11 5 8 5 2,11 8 11 5 -1 2 8 -1 2 5 -1 11 5 8 5 2,-1,31,False,ATON0010,45766,3,2023-10-03 00:10:03.691000+00:00,,diminished,shifted,swapped,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
312,399,3295.0,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,32,94139,0.0-32.0,2nd,high,L,-3,"['shifted', 'swapped']",5 2 5 8 5 11 5 2 8 11 2 8 2 -1 2 11,5 2 5 8 5 11 5 2 9 11 2 8 2 -1 2 11,5 2 5 8 5 11 5 8 2 11 2 8 2 -1 2 11,1,21,False,ATON0010,45766,3,2023-10-03 00:10:03.691000+00:00,,diminished,shifted,swapped,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
313,396,5735.0,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,219,577194,0.0-219.0,1st,high,A,-2,"['shifted', 'swapped']",-2 4 1 7 -2 1 10 7 4 -2 7 -2 10 4 7 -2,-2 4 1 7 -2 1 10 8 4 -2 7 -2 10 4 7 -2,-2 4 1 7 -2 1 10 4 7 -2 7 -2 10 4 7 -2,1,191,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,shifted,swapped,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
314,395,2081.300000011921,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,208,549135,0.0-208.0,2nd,high,L,2,"['swapped', 'shifted']",-2 4 7 10 1 7 1 -2 10 4 -2 4 1 4 10 4,-2 4 7 10 1 7 1 -2 11 4 -2 4 1 4 10 4,-2 4 7 10 1 7 1 10 -2 4 -2 4 1 4 10 4,1,181,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,swapped,shifted,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
315,393,4135.599999964237,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,186,499889,0.0-186.0,1st,high,A,3,"['swapped', 'shifted']",7 10 4 1 4 7 4 1 -2 4 7 -2 10 -2 1 -2,7 10 4 1 4 7 4 1 -3 4 7 -2 10 -2 1 -2,7 10 4 1 4 7 4 -2 1 4 7 -2 10 -2 1 -2,-1,161,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,swapped,shifted,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
316,389,2869.900000035763,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,142,401221,0.0-142.0,2nd,high,L,0,"['shifted', 'swapped']",7 4 1 -2 4 -2 7 -2 10 1 -2 10 4 -2 4 7,7 4 1 -2 4 -2 7 -3 10 1 -2 10 4 -2 4 7,7 4 1 -2 4 -2 7 10 -2 1 -2 10 4 -2 4 7,-1,121,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,shifted,swapped,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
317,388,3205.7000000476837,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,131,376096,0.0-131.0,2nd,high,L,-2,"['swapped', 'shifted']",-2 4 1 7 4 10 7 4 -2 1 7 1 4 -2 4 -2,-2 4 1 7 4 10 7 5 -2 1 7 1 4 -2 4 -2,-2 4 1 7 4 10 7 -2 4 1 7 1 4 -2 4 -2,1,111,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,swapped,shifted,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
318,387,2173.400000035763,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,120,350499,0.0-120.0,1st,high,A,-1,"['shifted', 'swapped']",-2 4 1 -2 4 7 1 7 10 -2 7 -2 4 10 -2 10,-2 4 1 -2 4 7 1 6 10 -2 7 -2 4 10 -2 10,-2 4 1 -2 4 7 1 10 7 -2 7 -2 4 10 -2 10,-1,101,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,shifted,swapped,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
319,384,983.1999999880791,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,87,272163,0.0-87.0,1st,high,A,-3,"['shifted', 'swapped']",-2 1 -2 1 10 7 1 10 -2 1 4 10 7 -2 4 1,-2 1 -2 1 10 7 1 10 -1 1 4 10 7 -2 4 1,-2 1 -2 1 10 7 1 -2 10 1 4 10 7 -2 4 1,1,71,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,shifted,swapped,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
320,381,3482.699999988079,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,54,185165,0.0-54.0,neither,high,G,-3,"['shifted', 'swapped']",4 -2 4 1 7 1 10 7 4 1 7 10 -2 4 7 10,4 -2 4 1 7 1 10 8 4 1 7 10 -2 4 7 10,4 -2 4 1 7 1 10 4 7 1 7 10 -2 4 7 10,1,41,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,shifted,swapped,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
321,380,2276.899999976158,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,43,157997,0.0-43.0,1st,high,A,-1,"['swapped', 'shifted']",7 4 1 -2 4 1 7 4 1 7 1 -2 10 7 10 1,7 4 1 -2 4 1 7 4 0 7 1 -2 10 7 10 1,7 4 1 -2 4 1 7 1 4 7 1 -2 10 7 10 1,-1,31,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,swapped,shifted,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
322,377,962.6000000238419,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,10,35543,0.0-10.0,neither,high,G,1,"['swapped', 'shifted']",7 10 4 7 10 4 7 4 1 -2 10 7 10 -2 1 -2,7 10 4 7 10 4 7 4 0 -2 10 7 10 -2 1 -2,7 10 4 7 10 4 7 1 4 -2 10 7 10 -2 1 -2,-1,1,False,ATON0010,45766,2,2023-10-03 00:01:34.266000+00:00,,diminished,swapped,shifted,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
323,375,632.3999999761581,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,214,796771,0.0-214.0,neither,high,G,3,"['shifted', 'swapped']",9 6 3 6 9 3 12 6 3 15 3 6 12 3 12 6,9 6 3 6 9 3 12 6 2 15 3 6 12 3 12 6,9 6 3 6 9 3 12 3 6 15 3 6 12 3 12 6,-1,181,False,ATON0010,45766,1,2023-10-02 23:51:51.573000+00:00,,diminished,shifted,swapped,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
324,369,1289.8999999761581,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,148,650716,0.0-148.0,2nd,high,L,-3,"['swapped', 'shifted']",6 12 15 12 9 6 9 3 15 9 12 3 6 15 3 15,6 12 15 12 9 6 9 3 16 9 12 3 6 15 3 15,6 12 15 12 9 6 9 15 3 9 12 3 6 15 3 15,1,121,False,ATON0010,45766,1,2023-10-02 23:51:51.573000+00:00,,diminished,swapped,shifted,shifted,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
325,368,2011.8999999761581,"[A] option 1, [L] option 2, [G] neither",65,choice,html-keyboard-response,137,627124,0.0-137.0,1st,high,A,2,"['swapped', 'shifted']",15 9 15 12 15 9 3 9 12 6 12 9 15 6 9 12,15 9 15 12 15 9 3 8 12 6 12 9 15 6 9 12,15 9 15 12 15 9 3 12 9 6 12 9 15 6 9 12,-1,111,False,ATON0010,45766,1,2023-10-02 23:51:51.573000+00:00,,diminished,swapped,shifted,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
326,367,1757.7999999523163,"[A] option 1, [L] option 2, [G] neither",76,choice,html-keyboard-response,126,601979,0.0-126.0,2nd,high,L,-2,"['shifted', 'swapped']",12 9 15 12 9 6 3 9 12 6 15 9 6 12 3 6,12 9 15 12 9 6 3 9 13 6 15 9 6 12 3 6,12 9 15 12 9 6 3 12 9 6 15 9 6 12 3 6,1,101,False,ATON0010,45766,1,2023-10-02 23:51:51.573000+00:00,,diminished,shifted,swapped,swapped,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
327,364,1590.7000000476837,"[A] option 1, [L] option 2, [G] neither",71,choice,html-keyboard-response,93,496382,0.0-93.0,neither,high,G,1,"['swapped', 'shifted']",3 6 12 15 9 15 12 9 3 6 15 6 12 9 15 3,3 6 12 15 9 15 12 10 3 6 15 6 12 9 15 3,3 6 12 15 9 15 12 3 9 6 15 6 12 9 15 3,1,71,False,ATON0010,45766,1,2023-10-02 23:51:51.573000+00:00,,diminished,swapped,shifted,neither,5,19.0,No,in-ear,6-14,Other (please specify below):,different time,SONA for course credit,Chinese,Yes,Female,,0.0,2-3,"Yes, but not so well",piano,Neither Agree nor Disagree,Strongly Agree,different time,2023-10-02 20:37:16,45766,False,0,0,0,0,585,0,0,strictly proper,0,1,0,0,4,0,0,2,6,1,4,0,0,False,4,0,0,0,0.0,1,3,0.0811925466152858,0.0811925466152858,0.0811925466152858,0.0811925466152858,8,1,2,5,3,5,True,False,4,0.6366197723675898,585,1,0,4,0,2,8,1,1,3,6,9,,4,4,4,0,,0,3 3 3 3,1,0.0,1,1,0.0811925466152858,2.5,0,0,0,0,4,12,S6-9,S6-9,0,5,300,300,0,0,0,0,0,1,0,0,0,"0,3,6,9",12-585,"0,3,6,9",12-585,"0,6,12,18",24-266305
